domain,is_dga
aekyuaqacecukumk.org,1
twfuvkrs.com,1
xaxfcfvnqakyq.ru,1
ywznt.info,1
savorynothings.com,0
dogirfok.ru,1
kipris.or.kr,0
gqwkqaiwyksaaiai.org,1
yymsby.biz,1
wgqiigdblhkpo.org,1
aeqycemsqayqymgk.org,1
tfyhdfcxolwdbs.net,1
mynextseo.fr,0
txcuo.cn,1
ltqqgxqnonnt.com,1
wankitnow.com,0
kelxcidiqwexu.info,1
swnboxcrmtmd.com,1
chainheal.com,0
diqojoci.ru,1
wtiweamdecp.net,1
ushgwmdwi.biz,1
hofvcixgvl.cc,1
nisaeurope.com,0
wildflowerramblings.com,0
xcoljhjhrhjyk.co.uk,1
vchwuiyenbxbq.biz,1
ecolwpddbkrtan.info,1
nasmork-rinit.com,0
sxsweet.com,0
aktivasistem.com,0
haffepqso.biz,1
ccmmxwjvkhhd.com,1
gxagoojfjfttqvw.co.uk,1
lxechghhmfhpcef.ru,1
iuogaqyuugaeccck.org,1
ljelvrvvktpy.net,1
bcbxtmmxwvuk.com,1
pubpobxgabajhw.info,1
tinydinodirectory.com,0
charliemonroe.net,0
ehowxseyyibc.com,1
ditbimjipsvy.com,1
qgmooyeooqeaocks.org,1
iqowwcyuyoqysium.org,1
yuzu.co,0
handyme.in,0
writercorporation.com,0
oppdal.com,0
security-forum.net,0
vealeamo.ru,1
nici-markt.de,0
mcmafipq.cc,1
100090.ir,0
emploi.com,0
risyajzz.cn,1
qkcauamqccaqsiwe.org,1
htbcbgkcddcb.com,1
owwnnqybkpqr.com,1
iklangratisanda.com,0
jklaao.cc,1
wozcafqi.ru,1
emcygmsosuaqmkee.org,1
fugoqtaj.ru,1
aewcwaieqwmauomk.org,1
aewuymceumwusyik.org,1
qgkaiccciuykoiyk.org,1
djjixqlperrm.com,1
ags2013.co.uk,0
erolik.net,0
smokett.fr,0
cyorxhqyyrignn.co.uk,1
jecet.org,0
mygsqgicemicqeig.org,1
gqygqcamiqwqcsei.org,1
gqswauekacoweway.org,1
goop.com.au,0
radiooko.pl,0
leofeini.ru,1
sobumupl.ru,1
yaqmgquasskweyes.org,1
fyqeidfd.net,1
gqkuoyqiwgigkoga.org,1
ddqwkjmpsbcplc.net,1
myimageconverter.com,0
owcsdxfuthgn.com,1
sosileot.ru,1
anzeigen-kostenlos.com,0
mp3-indonesia.com,0
christmas-carol-words.com,0
muminem.net,0
beautyanswers.jp,0
leihatwi.ru,1
mroyun1.com,0
gogabeih.ru,1
weloveindex.be,0
agroru.com,0
tourette.org,0
kariera.gr,0
cimoyqaqymimwgya.org,1
msppj.cn,0
knamilxllwfob.co.uk,1
supleama.ru,1
noefv.at,0
niagahoster.com,0
rtntvnews.de,0
vchlsznoi.org,1
gqwceasaiqiyuacu.org,1
wweuqkcgcwawcqie.org,1
lipatkeo.ru,1
gupfilse.ru,1
oobwgxtgkebfq.org,1
oguciuoyygmwyeiq.org,1
goqdeviq.ru,1
iuiocmcsssgkawmc.org,1
pulltop.com,0
parfums-enligne.com,0
iulxkcrljufedxw.org,1
nkwqgasa.biz,1
ogwiqgoqkisskssi.org,1
bahaihouseofworship.in,0
bbeqbndqkkds.com,1
emmkqmyumqqeckqk.org,1
ricardozegarra.com,0
oexgtpyaefacu.co.uk,1
jozwijaj.ru,1
wuipgjqmnbrstw.ru,1
goelonfgpttd.com,1
bravejournal.com,0
oeyrwmuchxhad.ru,1
jeskrghxovyv.com,1
gicsanok.ru,1
aeosiammiseaqsie.org,1
torrent-films.com,0
ycevgyf.biz,1
useygeissyemkiog.org,1
zkqdo.org,1
zxbkypqqmog.info,1
srufpjksvexc.com,1
inferno69.org,0
cimgweswemwcqsys.org,1
ndaaougeulqaqxd.co.uk,1
gceuyxmbcgtf.com,1
betelartes.com.br,0
3dfilm-indir.com,0
whnxlvtnqpevk.ru,1
ltlmhwwcobuj.com,1
ebchbcbrcikh.com,1
beaute-pure.com,0
xucirduf.ru,1
ibgexhlj.cn,1
qswirbygd.info,1
dnuppxyhoobb.com,1
skiddle.com,0
ecajvppglwhh.net,1
uccadvudgpkkmn.com,1
jetlinetravel.info,0
txjzu.net,1
ncaur.org,0
hggbgjieuybd.com,1
dobeceis.ru,1
cectmnihhmdd.com,1
kaspersky.com.cn,0
fwjebsgsttsf.ru,1
tuphoquf.ru,1
hfzstjyf.biz,1
jnkcprysfpvxsn.ru,1
mct.gov.br,0
icyboards.net,0
okowsohvymkjtd.biz,1
ocekgysgmqokewcu.org,1
hokreowo.ru,1
malawielkafirma.pl,0
fbgdwmyqcwslq.ru,1
dana.dk,0
pix-attack.com,0
eemnueeqbrgs.com,1
gmwagqqeomeoycow.org,1
emuuckkgkucuwwyi.org,1
ywyqioccgqowcgca.org,1
bcjzqvfzp.cn,1
prodlenka.org,0
fcwtyjortder.com,1
seomagnat.ru,0
yakkoyckgqegeiqo.org,1
emuoksogygcqkmga.org,1
socsgycqmueomoqa.org,1
batheoru.ru,1
vatanfal.com,0
seobilqi.ru,1
aaqggqqikygoueyu.org,1
fqkkqtajrhxgvyv.ru,1
vcwjgfsainvni.co.uk,1
biibsodkrklk.com,1
wwimewosegguaeie.org,1
ceumwaygeweuyeuq.org,1
kenwtgbgp.cn,1
bumblebeemoms.com,0
cbfclyyeegtu.com,1
jpougrkfalqpr.com,1
gtujlioo.biz,1
baqpnhlq.cn,1
e-concierge.net,0
bogupbut.ru,1
jehtpcscbbsp.com,1
slltjtatrkclis.com,1
lincolnlifeinsurance.info,0
ijehgfvspxto.com,1
wublehjxnulmi.net,1
rigbhoantrebrjn.com,1
clackamas.us,0
teaweiso.ru,1
alldatasheet.net,0
dkssrqdgfbed.com,1
qirgirmu.ru,1
amateur.tv,0
muvikava.ru,1
bamgi.com,0
hurapapir.cz,0
washoku-lab.net,0
cvsamqgndd.cn,1
temfavgqsvvo.com,1
gqomaksayqwkywau.org,1
wwkmymwkqikiqeyg.org,1
ijbhtolnpqjee.com,1
qexglemejahaat.net,1
emxlecn.org,1
cvjnbcxbxjuhbq.info,1
wentronic.de,0
qkkaqgysasyuoecw.org,1
fanteonu.ru,1
ywiycawqawoauwam.org,1
mnre.gov.in,0
jeunebaisevieille.com,0
ocqmiyescyawguyw.org,1
xlntelecom.co.uk,0
kdthmeocdvte.com,1
girgogoq.ru,1
wincoil.us,0
vgyegvrwjkaxlea.org,1
cooltoday.com,0
etcptovpcnqpvr.co.uk,1
scanmyserver.com,0
mp3crush.com,0
gatekeeperhq.com,0
niayetdvrkmddm.net,1
belgia.net,0
amqdrgrailghboa.co.uk,1
dqnfkvfvvrbiwxy.com,1
lfkfypdipmnbpie.info,1
sozqupju.ru,1
hivatloz.ru,1
ceqbrdfob.org,1
vips100.com,0
wwqeoweakoigqmsk.org,1
frettdesign.ca,0
liplxttlw.ws,1
magicalmailer.com,0
oeqoymwsl.org,1
wrkmgoaw.cn,1
wsakoyswucwscwsm.org,1
skoolie.net,0
replay-tv.fr,0
jzkautnme.com,1
gmsquqceesgyiccq.org,1
kibgannyprjrwm.info,1
jcszo.biz,1
eastwestbanker.com,0
gbqmjfovftfatch.com,1
mos-sud.ru,0
vijowire.ru,1
soseqyegugkgqowk.org,1
fania.com,0
kids60.ru,0
panxeolo.ru,1
fosupsic.ru,1
affakalite.com.tr,0
vmwarehub.com,0
ntbvpszxu.cc,1
nagasaki-u.ac.jp,0
ddefgxbghsdn.com,1
tcocpkxwywgytci.net,1
scungjag.cn,1
mfktaokzb.ws,1
sarokseo.ru,1
icoluqoiq.net,1
kuagcuswguokouyq.org,1
talqlx.ws,1
aogxgpvl.info,1
belgemodul.com,0
polyglot.com.au,0
ogekckoouyucoqaq.org,1
lybenqfbnneoddx.co.uk,1
free-pdftoword.com,0
bloggersentral.com,0
iranfileshop.com,0
ninjamarketing.it,0
filkfdccpdwd.com,1
jddntyxkbwxwbv.biz,1
lkdhifgphmde.com,1
zgxszss.cc,1
mukameat.ru,1
waltermeier.com,0
howvnmtsxqyq.com,1
meanirgi.ru,1
momawyvtjrokggk.org,1
mukosasi.ru,1
yellali.com,0
ojklcdmjjfuxsxa.co.uk,1
dorokeal.ru,1
euhksmsn.net,1
balakovolife.ru,0
heigmnchpmnk.com,1
ycwcwhbpnpwlmco.co.uk,1
mibanfei.ru,1
loqodugp.ru,1
srutlsvgnqtk.com,1
ukuuyrtwovqu.biz,1
xijoqoqn.ru,1
brightonseo.com,0
mcmmmqooggoiwemg.org,1
rhzkbzmc.ws,1
fumanmoq.ru,1
zlawkn.biz,1
sahometraders.co.za,0
iqeqcmgmimawwogk.org,1
gbhhcdghgrqp.com,1
uyeyaikyphwpmjx.biz,1
edhihnkltbsh.com,1
bgbfnmumigfe.com,1
schooldz.info,0
jdmyhzqeds.com,1
hunoteba.ru,1
dbkowxyxomtd.com,1
icsvrjc.biz,1
jeaqasan.ru,1
nokveihe.ru,1
perl-services.de,0
hjsoj.net,1
nibjcnmfhgnm.com,1
agszt.ws,1
qadugfug.ru,1
sajikeah.ru,1
rcciuvecgdijwh.info,1
dilrokir.ru,1
dcmvjjdcqvxvfbx.biz,1
giguveij.ru,1
pjahuwsq.com,1
ksbgeaur.ws,1
zgxzvgtxavi.cc,1
rqrci.ws,1
aakceqokokoeuaig.org,1
yxpvwajapaejdf.net,1
infellowship.com,0
informiran.si,0
apibergamo.it,0
vvlijsrstfru.biz,1
mamacitax.com,0
ftvvslolheui.co.uk,1
seductivetease.com,0
juijftcidyynrgt.info,1
celtaclube.com.br,0
blonqiuqsryv.com,1
rhwxekfxhaxuyk.biz,1
kyckamguseeyckug.org,1
xixukokv.ru,1
wenvmflehwiixsk.com,1
eventim.com,0
nkztdubxdnu.com,1
qgmeoakoaikkckoq.org,1
wutugfhawfbeh.ru,1
cdgtjmqsq.org,1
ssedqtowdnkc.com,1
tscrrhswner.cn,1
tcgpneefihoi.com,1
etonkids.com,0
vpqkahefqcva.co.uk,1
qmjjkuomuubgce.com,1
cugaficd.ru,1
subtitratromana.org,0
swlkcircibni.com,1
exchanger.ru,0
wufashion.com,0
hynsnbyjjdft.com,1
jupwupho.ru,1
worldwidescience.org,0
quexit.de,0
xrvpldqw.net,1
wanmanqi.ru,1
smartsell.al,0
feiqirga.ru,1
ihmimhujmyqnw.net,1
tecnicasdemasturbacion.com,0
ryodedjpyimf.ru,1
qiptkmldddgn.com,1
gktuflitvlri.com,1
yweugqmquycguymw.org,1
jwuelonmglxg.com,1
mciuaiwmgocimoyy.org,1
plaza.it,0
sshqtswyktsx.biz,1
bcbuurrvbojo.com,1
indicappear.com,0
jwillustrations.com,0
houstongasprices.com,0
iirmvpmed.biz,1
gigapaper.ir,0
1shirt.com,0
smtowntravel.com,0
soqyygqcuygugsky.org,1
hostedqoc.com,0
bcbxwfwtwnsx.com,1
fhifinqgedwg.com,1
bokveade.ru,1
ccghtbsshxpe.com,1
leabeice.ru,1
cicbufei.ru,1
beeidhscslmf.com,1
yndugi.org,1
fufururu.jp,0
lehujfuujtitegg.co.uk,1
bmjcjoeahuioi.org,1
jbquxl.com,1
whoface.cn,0
vempkdykbavwxs.info,1
itconsultants.pl,0
yxeglpspmbjvy.co.uk,1
fashiontrendsandtipsblog.wordpress.com,0
xakeaweh.ru,1
qkupwpqg.cc,1
qxmehyopymjm.com,1
mheikdatbdmfxre.info,1
tqttktdxvgeftup.ru,1
qisoleoc.ru,1
egfwkdamp.net,1
ithinkmedia.co.uk,0
encpldcbpdwlli.com,1
bibfyxuusvnp.com,1
okajax.com,0
pagina.mx,0
yaegokgkqsqkmyok.org,1
dfebrwjitori.com,1
fzpu.com,0
axbwfxxdeyug.biz,1
brrmeppcsdef.com,1
ciqgkyiesygqcgue.org,1
usmyguemcmescqmw.org,1
jwa-org.jp,0
uoiwgoaiamyuycag.org,1
lakggracj.net,1
nyrydwwfwb.cc,1
tsbenlhnhbrakg.ru,1
sitlekq.ws,1
dahuqeoj.ru,1
gpofkldduxxi.com,1
affiliatespay.com,0
ggemubyfvwsv.org,1
fdfoqhogjxghx.biz,1
wozwealu.ru,1
gqukggksogakusyc.org,1
tarhara.com,0
intervsem.ru,0
goqdivea.ru,1
tbabolklqyv.info,1
veojozsu.ru,1
daubbxndyavxbon.org,1
wlfwhzzmka.info,1
owgusdprmksj.ru,1
bjnedlcvujgd.com,1
eyxixsrvnrhejqq.org,1
thltkuapya.biz,1
cowxkkduldtq.com,1
cheltoday.ru,0
1pil5tq1cixyxouuh0bp19vweyk.org,1
teatroateatro.com,0
x-video.xxx,0
xn----7sbalmhdi5ahifawq7q.xn--p1ai,0
nhdqeodgx.com,1
physioswiss.ch,0
new.tmall.com,0
nvsgtdmaq.cn,1
jqcdxgismha.org,1
pixelsinfotech.com,0
dmnews.com,0
fjxwinshy.net,1
nsphsmjxwh.ws,1
hgfnjjytnnno.com,1
myholidays.com,0
lptybcrbnngx.com,1
qcpffd.cc,1
bcsveyeejmll.com,1
nhxdgbwkoswaljr.info,1
uoiesmugwqauogsi.org,1
rodocoqb.ru,1
eefiivyeartvo.info,1
eqowkwafy.biz,1
ekoshi.com,0
cefyeiiihwxp.com,1
oxfpfade.info,1
kirmeova.ru,1
gmieouwuaccsyaum.org,1
weightworld.it,0
gmyyqgoyqmwisuyu.org,1
cecqswsmceqauiye.org,1
cppsu.edu.cn,0
utdailybeacon.com,0
bmrkckvydccj.com,1
bwnbtuuwdbiasca.info,1
bmjcugbmvwgd.com,1
ugmcpanw.com,1
edhec-business-school.com,0
unserjagdforum.de,0
ykouhkvlekyyol.biz,1
firstmarkservices.com,0
tiuli.com,0
rillokwe.ru,1
qgykqsyskimseuci.org,1
bruneau.es,0
jvvuibsbjpuf.com,1
iotcrkgqsy.info,1
okcdmmygjihs.com,1
gmsaowmqcaiuuqcc.org,1
btgbztakt.ws,1
wivikofo.ru,1
chugai-pharm.info,0
bxhormuzqxu.cc,1
qanikokw.ru,1
parati.com.ar,0
xineanug.ru,1
dinureso.ru,1
xolearub.ru,1
jeorforqrjmq.com,1
mcaccegwckcyeyoo.org,1
bozbiwei.ru,1
colerealtyresource.com,0
usumwmksyckgokki.org,1
mdlqborefjgc.com,1
autosurfland.com,0
ebmquutgnqpw.com,1
wsqqiaiyoouaceci.org,1
laparfumerie.org,0
weipeteo.ru,1
karcher.de,0
vhkuvagh.cc,1
softexter.com,0
qupdeove.ru,1
hfmbarber.com,0
hihqfefkmolnphn.com,1
luckyjapan.club,0
usgyaoeayqiiumek.org,1
soomusoyegcasgem.org,1
kyekwoacukqwoogk.org,1
pozdravka.org,0
poqphhgjvtvoxj.com,1
xigoneab.ru,1
cmjvqqgeelmowj.net,1
luiheimbg.cn,1
skwmyykkqwqwueio.org,1
diariodemexico.com.mx,0
articlesforge.com,0
geateogu.ru,1
qpywoftoi.info,1
txceauloitee.com,1
gktdwqbpmpox.com,1
kavajacademy.com,0
gqmyeauqomwougio.org,1
vbfyfwbequctq.org,1
keojuxfu.ru,1
deckorators.com,0
occgqyuekougqqwu.org,1
purduypydhxpc.com,1
eucatur.com.br,0
yaaysiqiaykcqiog.org,1
nudewozs.ru,1
wijichug.ru,1
fefgnmponuiy.com,1
uoggwqkwkwgemcwc.org,1
sou.edu,0
gadgtspot.com,0
imdevin.com,0
piqdeal.com,0
llpfxxtgvnsk.com,1
noticiasantesdelfin.com,0
imageshost.ru,0
mysosaiukgwogisc.org,1
yfxvybolahau.biz,1
hecrrudtdwqu.com,1
yxhkd.cc,1
tigerofsweden.com,0
ipeidbznrme.org,1
epda3.net,0
ghixrnxxybom.com,1
veiqeigu.ru,1
vjleaghxh.net,1
bnnihhmyhocr.com,1
neko.co.jp,0
xafanbag.ru,1
ovruuewqrfs.org,1
gmyoowikeoogagia.org,1
jbqkgcda.biz,1
hwdrivers.com,0
thecasualcraftlete.com,0
emmawiqwaqccgioa.org,1
cafbilqe.ru,1
jflelkwsbqp.biz,1
emiliaromagnaturismo.it,0
vkqafp.com,1
jugend-und-bildung.de,0
kimupsic.ru,1
pdbtejyepuud.com,1
mapvlsgcejgagnc.info,1
ieomviyg.cn,1
uscmqwemuiosiuga.org,1
cqpmkkgjuvwk.net,1
freetel.jp,0
eagetutor.com,0
qcuacrroxmmbhf.net,1
wsacaysgaucmwuua.org,1
rqxphwejraoi.co.uk,1
ronatjeo.ru,1
fjnxgpmvorrq.com,1
wogageiq.ru,1
caresharing.eu,0
parseek.ir,0
gobrick.com,0
opnacrot.com,1
energysculptor-blog.com,0
un.org.eg,0
ndkkffg.cc,1
wscsewumoawyuqms.org,1
moll4all.ru,0
gcfftfxfotcgnbe.org,1
mmwjtjmfyhynuwe.com,1
mbrctqvstmje.com,1
sexhotgames.com,0
seotai.com,0
rjhanegobwrgdw.biz,1
gqqkagciwmismcyw.org,1
mrgfnbbuwmmdh.info,1
rosenzu.com,0
fkixjsuopoikje.net,1
delgarm.com,0
northerncheapskate.com,0
soskseaqgmcouoke.org,1
gglllbbcwdpy.com,1
ktkuaeltxngbor.info,1
aagowskmsiwucyuc.org,1
wwkwsesccsmmoyaa.org,1
asphalte.ch,0
bukoqtah.ru,1
ocoeyamowkcywgss.org,1
feigeasa.ru,1
ehvalencia.es,0
gghyllmsguyw.com,1
rtqhxqib.org,1
yixjx.biz,1
xtzcinkc.cn,1
cureovac.ru,1
mmypifvjvfye.com,1
domicqus.ru,1
swcgudwivfcj.com,1
ejgcnnnmbfyh.com,1
centura.org,0
emuhwb.cn,1
cbbgdebdhqwd.com,1
ofpvcvdxi.org,1
ombakva.info,1
ceqaqysksmeoqyck.org,1
mgtfkc.ws,1
hvwcbja.net,1
skwikeyakmeuymqa.org,1
hphywvseejts.com,1
akkuschrauber-tests.de,0
ckdxernuwpcyb.com,1
cnjffvaoo.ws,1
copper.org,0
ijfeesstenkh.com,1
cgklxxofwxue.com,1
ckgmlfcpemli.com,1
soharp.com,0
cwcpdbsuamtbsbp.biz,1
ktcbujovwrkopu.org,1
jeicabok.ru,1
puregeekery.net,0
iconhomz.com,0
miraie-future.net,0
datweixo.ru,1
euewnvitsdfm.com,1
xehyundaicu.net,0
mckmikiimkuoaaay.org,1
yxcopwaqbiee.info,1
koheolei.ru,1
commaster.net,0
urfnjatwidjpg.info,1
hvlvvv.net,1
yixaaklz.org,1
yaaygiskiewgqweu.org,1
gmuqcosugkeaqkao.org,1
wqncqdpim.org,1
malisavjetnik.info,0
llepnvuuerre.com,1
weblinkconnect.com,0
sndimg.com,0
somafab.com,0
vidpaki.com,0
sbobet4all.com,0
ihwyouujsxtr.com,1
cigsucsqgcqguqei.org,1
googlechrometutorial.com,0
zephirmail.com,0
phlwaboyfvili.co.uk,1
rilrokdi.ru,1
uoisauwwucokuuiq.org,1
krmzz.org,0
indoamaterasu.com,0
wscqmuceuocmissq.org,1
preparednotscared.blogspot.com,0
theusbornebookstore.com,0
cellularmall.co.za,0
gncwdspcdhhx.com,1
ebybudvnoiyee.org,1
kyqomyacmoiyamkc.org,1
vibatjoz.ru,1
everyday-care.com,0
emodaday.org,0
hojeomoz.ru,1
eqmlttsfvmph.com,1
kolqfvmikqu.biz,1
xn--smslopplista-i11w.se,0
hgokhrsyrefn.com,1
ciywsiyekqicqogw.org,1
gqaomwiecouumkog.org,1
kuqkoquumccqcwki.org,1
pghcwsvllxcvv.biz,1
brother-solution.com.ua,0
jqnwdejqlsrq.com,1
kkwpogghqjkh.com,1
kcm.org,0
efujlcknkgyfb.co.uk,1
gmamowuosskwowck.org,1
sportcam.net,0
gojeanuf.ru,1
gchegfemocjq.com,1
gubsmwyvs.cc,1
easyads.bg,0
educacionbc.edu.mx,0
einockehh.ws,1
gqogeieuoyciaqso.org,1
uocqeicgmiwawaqm.org,1
eeogofxygihimw.org,1
micnokla.ru,1
iznttlezz.cn,1
lesangles.com,0
iqooeysuywkksyww.org,1
asec.ir,0
hofanhux.ru,1
pviflvsfecqbn.com,1
rockanutrition.de,0
dealii.org,0
wsyuewmqaggiwsma.org,1
lofwvneb.info,1
myogmseqgkqsqwki.org,1
wozsocuh.ru,1
ivycgyyoulkxgby.ru,1
mgdxwhwnvxj.ws,1
emieowkgiuagkcgk.org,1
gqokowoyemyoumoy.org,1
beertutor.com,0
bghdonxllgjr.com,1
vjeitpijaync.biz,1
qapyjrfmc.net,1
kutjbjcylwf.cn,1
jlhpqyjrdxtw.com,1
dkffbltbgvbgr.com,1
wsgmmwaigumiigca.org,1
playsexgames.xxx,0
patientimpact.net,0
jesse-livermore.com,0
datluck.tk,0
ohklhgqbqsnvv.com,1
xcecabwocvfdxon.info,1
falusoli.ru,1
mossoveta.ru,0
tabuademares.com,0
viply.de,0
dqohx.info,1
plantasparacurar.com,0
unicornhunt.io,0
mlnkvvqnsoso.co.uk,1
loveandrobots.com,0
eucklfqllgnu.com,1
greatparentingshow.com,0
qgcguquuoekooqus.org,1
difoyyeriive.com,1
patlugas.ru,1
ysxsple.ws,1
basaniti.ru,1
mameradikocky.cz,0
veojeore.ru,1
libreriaproteo.com,0
blvxetthhixspva.org,1
bnjpsbebbjgs.com,1
carinsurancepolicybuyer.xyz,0
ejghthwtqpee.com,1
mjrhkwckixtlu.info,1
anypromocode.com,0
mylvbqvvpusr.net,1
gqugiaymmoescmqe.org,1
sivasnfnehrqt.ru,1
pmanxjo.cc,1
kkddlchlpkxr.com,1
eicouyqygegecuke.org,1
qeawoqpi.ru,1
ioteka.ru,0
weitapux.ru,1
leabatwe.ru,1
kesehatankeluarga.net,0
mwcuvzy.cc,1
ywiwgayomgqokkso.org,1
internationaledge.com,0
kudrllevnwkbl.org,1
ghknmliivsju.com,1
ogoksqwsyimuyiik.org,1
vagabundia.blogspot.com.es,0
eimucikqgimcqwsg.org,1
micgeaxu.ru,1
eeb3.eu,0
qkegacokmcgcwmyi.org,1
ocwiusagmeaususi.org,1
wineberserkers.com,0
ywswmmicekousqkc.org,1
putanapartners.com,0
rlhudctdmvmfs.org,1
dmxykpqajrrugg.biz,1
aaugwqmosiyskgmc.org,1
ornikar.com,0
fraseryachts.com,0
anntbygg.cn,1
materializecss.com,0
aayqasymckowqesm.org,1
dilsapil.ru,1
geabilpa.ru,1
kymckwqsgiokiikg.org,1
cpanelhost.cl,0
httkrerufvem.com,1
leaseimi.ru,1
mmdwpgfcsmmj.com,1
kiznaiver.jp,0
yasskyiksmggqwui.org,1
g2000.com.sg,0
magentoextensionsfree.com,0
fbfvpliyxrgp.com,1
edcfvjyuurkl.com,1
owproohcggby.com,1
emuwgaqiiysuikeg.org,1
fantacalcio.it,0
businesspress.vegas,0
fhhsqbllja.net,1
giargeri.it,0
dbqitcwcjdghhgq.co.uk,1
myquyqqmgussywas.org,1
aeeasigiokooewim.org,1
npuhapijyivbti.biz,1
emisorasdevenezuela.com,0
cumxb.info,1
cskhgkfmntmn.com,1
elunt.net,1
moxjuvsqdveodn.info,1
qkiosiimqcqigeca.org,1
jxtgroup.com,0
dhkhiqyhglmp.com,1
iolmqtj.cc,1
khuyenmaivang.vn,0
xhxvdjemgpbxtt.net,1
deesse.info,0
henihgbkccwv.com,1
gugtubur.ru,1
crackdevil.com,0
dtbydmkthdnlfbi.com,1
yvttqqwjkq.cc,1
xeitekon.ru,1
qkeboedamscvpuw.org,1
yaumagygegmquiyu.org,1
gzslip.ws,1
unpylcoyaqcu.org,1
ktzyir.net,1
line2me.in.th,0
ajizi.cn,1
kotoqkab.ru,1
lstuumwcddve.com,1
eiygeeiksoqmiouo.org,1
odds-even.com,0
boztejan.ru,1
sehawagmal.com,0
borman-bg.com,0
veofbsnadkhqcmr.org,1
mcoimkeksqiyskuq.org,1
gqcmssqcgegmkmcg.org,1
rilfeocu.ru,1
surfearner.com,0
yvvwcfq.info,1
wicsozvo.ru,1
mofucoqk.ru,1
rasivixu.ru,1
irwarez.in,0
resitalica.it,0
ffdzdu.ws,1
lokpeito.ru,1
gryfoolejljr.com,1
dilweada.ru,1
mcugsoiksgioiwem.org,1
pymhljfemfidktb.net,1
rvrjeltdl.net,1
hlpnffxpvqts.com,1
gqikoeiwagqgacqq.org,1
nzzkikc.cn,1
kgopqiuebvru.com,1
salonboard.com,0
udkzlsqt.ws,1
wwqcmwoumgosqeuo.org,1
rbumbpgbekvtc.org,1
skybluecredit.com,0
wupqeifa.ru,1
azfbdyd.cc,1
bhuefuedvjuo.com,1
raffaeu.com,0
dhhgfvueexol.com,1
lghvysmwphwlkrn.org,1
lampenlicht.nl,0
cbduhkvschpo.com,1
forwhomthecowbelltolls.com,0
aqcvmnuncwcgsy.co.uk,1
tlkbi.biz,1
smakowitychleb.pl,0
gcgonvscvstl.com,1
gqumcwkuyoomwiyg.org,1
hjibl.net,1
welfare.ie,0
datfohob.ru,1
nelsonpires.com,0
nfnlvg.info,1
universalpicturesawards.com,0
liniosas-my.sharepoint.com,0
ptt.com.tw,0
sediarreda.com,0
documentsharingwebsiteslist.blogspot.in,0
convert.ua,0
uiaqfglubdrcnm.com,1
vxfmfnrhtgge.net,1
cpcfoclkk.org,1
bifgfledxxpp.com,1
qkeooiqawuwkqcco.org,1
bsbacocfahhkqt.com,1
gqmgyomacwyskqgy.org,1
seismicxcharge.com,0
siroxafm.ru,1
swcwqyyhpqnq.com,1
gopxxwixqigs.com,1
kelixi.com,0
xcfpsmhatnyadon.info,1
10-minute-plays.com,0
ceyeraxuhoim.com,1
iugiemcaokkaosuo.org,1
jbunqnjxnuvrdc.ru,1
muqirwip.ru,1
cbbbgffobmll.com,1
yttpdaohwthwki.biz,1
wedbush.com,0
d3p.co.jp,0
gopnhwofofyp.com,1
besikta.se,0
wpamdsjf.cc,1
ixnoochx.com,1
allaccountingcareers.com,0
rrtqki.org,1
obahwfvl.cc,1
ncenpwsskswx.com,1
bgufehgjehkj.com,1
ilkokuma.com,0
gbbcdfvuyijk.com,1
veovibok.ru,1
mulmpuix.ws,1
kugxipan.ru,1
iwnjayfuambbo.ru,1
wwacycuoyusgyusi.org,1
dbwooxyltpxe.com,1
boklilju.ru,1
getwsodownload.com,0
sicurinform.it,0
worldofcoolsunglasses.com,0
sexhdvids.com,0
gopmyhoolrct.com,1
aep-emu.de,0
yilin.com.tw,0
vsljtfmfcersdi.biz,1
jfrifiivwlir.com,1
gemoney.cz,0
eumlmlkkttwn.com,1
lux-teen-pics.com,0
bnopqppkhxdk.com,1
orgazmspb.com,0
bozgafva.ru,1
kduoryqdcbbk.com,1
ddkltm.cn,1
xa30.com,0
xbtzcsrul.com,1
pressconnects.com,0
ciwkygsgqoiaygic.org,1
wwqwwsseyguccmke.org,1
lancerlovers.com,0
lekekassen.no,0
dedcddgvyrsc.com,1
krish.co.in,0
futaxokj.ru,1
totes-isotoner.com,0
fejglfdurbgl.com,1
bfgdefiyhnqt.com,1
vokvatce.ru,1
green-life.gr,0
tnctr.com,0
koyjwbypvwtc.com,1
wqvlunacjt.com,1
lifelessonsbox.com,0
kueqsseicomsmuqc.org,1
elitefishing.com,0
pivjmrempmgwno.net,1
resumoescolar.com.br,0
seoweful.ru,1
hoodtapes.co.uk,0
pardis-sanat.com,0
snooker.org,0
training-classes.com,0
bidjjsumkbxs.com,1
mcwoiqsgywyayoqm.org,1
mdedcuofikkx.com,1
iecsb.info,1
hanson.net,0
boxgfccwgofv.com,1
klesia.fr,0
hmilhigpjctb.com,1
mjcjrv.biz,1
baladessonores.com,0
qkqisgwkcyksgegw.org,1
choropon0815.com,0
half-a.net,0
euemxgcslfbb.com,1
qjulggqbctbr.com,1
bazaarvietnam.vn,0
loyalty-survey-rewards.com,0
tau-hiroshima.jp,0
casahenkel.it,0
varmasoft.com,0
nkvfpt.cc,1
wqqubyj.cn,1
kellylupiolvas.com,0
honicirn.ru,1
chantelle.com,0
kinousses.com,0
tnalb.com,1
memolink.com,0
ivlecxcrcaf.org,1
uokoeaykgkyeycuk.org,1
